"nguageSkid","SongSkid","StanzaSequenceNbr","SentenceSequenceNbr","SentenceSkid"
"2","554","6","1","21597"
"2","554","6","2","21598"
"2","554","6","3","21599"
"2","554","6","4","21600"
"2","555","1","1","21612"
"2","555","1","2","21613"
"2","555","1","3","21614"
"2","555","1","4","21615"
"2","555","2","1","21616"
"2","555","2","2","21617"
"2","555","2","3","21618"
"2","555","2","4","21619"
"2","555","3","1","21620"
"2","555","3","2","21621"
"2","555","3","3","21622"
"2","555","3","4","21623"
"2","556","1","1","16251"
"2","556","1","2","16252"
"2","556","1","3","16253"
"2","556","1","4","16254"
"2","556","2","1","16257"
"2","556","2","2","16258"
"2","556","2","3","16259"
"2","556","2","4","16260"
"2","556","3","1","16261"
"2","556","3","2","16262"
"2","556","3","3","16263"
"2","556","3","4","16264"
"2","556","4","1","16265"
"2","556","4","2","16266"
"2","556","4","3","16267"
"2","556","4","4","16268"
"2","557","1","1","24880"
"2","557","1","2","24881"
"2","557","1","3","24882"
"2","557","1","4","24883"
"2","557","2","1","24888"
"2","557","2","2","24889"
"2","557","2","3","24890"
"2","557","2","4","24891"
"2","557","3","1","24892"
"2","557","3","2","24893"
"2","557","3","3","24894"
"2","557","3","4","24895"
"2","557","4","1","24896"
"2","557","4","2","24897"
"2","557","4","3","24898"
"2","557","4","4","24899"
"2","558","1","1","16307"
"2","558","1","2","16308"
"2","558","1","3","16309"
"2","558","1","4","16310"
"2","558","2","1","16313"
"2","558","2","2","16314"
"2","558","2","3","16315"
"2","558","2","4","16316"
"2","558","3","1","16317"
"2","558","3","2","16318"
"2","558","3","3","16319"
"2","558","3","4","16320"
"2","558","4","1","16321"
"2","558","4","2","16322"
"2","558","4","3","16323"
"2","558","4","4","16324"
"2","558","5","1","16325"
"2","558","5","2","16326"
"2","558","5","3","16327"
"2","558","5","4","16328"
"2","559","1","1","21666"
"2","559","1","2","21667"
"2","559","1","3","21668"
"2","559","1","4","21669"
"2","559","2","1","21672"
"2","559","2","2","21673"
"2","559","2","3","21674"
"2","559","2","4","21675"
"2","559","3","1","21676"
"2","559","3","2","21677"
"2","559","3","3","21678"
"2","559","3","4","21679"
"2","559","4","1","21680"
"2","559","4","2","21681"
"2","559","4","3","21682"
"2","559","4","4","21683"
"2","559","5","1","21684"
"2","559","5","2","21685"
"2","559","5","3","21686"
"2","559","5","4","21687"
"2","559","6","1","21688"
"2","559","6","2","21689"
"2","559","6","3","21690"
"2","559","6","4","21691"
"2","560","1","1","16341"
"2","560","1","2","16342"
"2","560","1","3","16343"
"2","560","1","4","16344"
"2","560","2","1","16347"
"2","560","2","2","16348"
"2","560","2","3","16349"
"2","560","2","4","16344"
"2","560","3","1","16350"
"2","560","3","2","16351"
"2","560","3","3","16352"
"2","560","3","4","16344"
"2","561","1","1","21717"
"2","561","1","2","21718"
"2","561","1","3","21719"
"2","561","1","4","21720"
"2","561","1","5","21721"
"2","561","2","1","21724"
"2","561","2","2","21725"
"2","561","2","3","21726"
"2","561","2","4","21727"
"2","561","2","5","21728"
"2","561","3","1","21729"
"2","561","3","2","21730"
"2","561","3","3","21731"
"2","561","3","4","21732"
"2","561","3","5","21733"
"2","561","4","1","21734"
"2","561","4","2","21735"
"2","561","4","3","21736"
"2","561","4","4","21737"
"2","561","4","5","21738"
"2","561","5","1","21739"
"2","561","5","2","21740"
"2","561","5","3","21741"
"2","561","5","4","21742"
"2","561","5","5","21743"
"2","562","1","1","16358"
"2","562","1","2","16359"
"2","562","1","3","16360"
"2","562","1","4","16361"
"2","562","1","5","16362"
"2","563","1","1","16374"
"2","563","1","2","16375"
"2","563","1","3","16376"
"2","563","1","4","16377"
"2","563","1","5","16378"
"2","563","1","6","16379"
"2","563","1","7","16380"
"2","563","1","8","16381"
"2","563","1","9","16382"
"2","563","1","10","16383"
"2","563","1","11","16384"
"2","564","1","1","16395"
"2","564","1","2","16396"
"2","564","2","1","16399"
"2","564","2","2","16400"
"2","564","3","1","16401"
"2","564","3","2","16402"
"2","564","4","1","16403"
"2","564","4","2","16404"
"2","565","1","1","16423"
"2","565","1","2","16424"
"2","565","1","3","16425"
"2","565","2","1","16426"
"2","565","2","2","16427"
"2","565","2","3","16428"
"2","565","3","1","16429"
"2","565","3","2","16430"
"2","565","3","3","16431"
"2","565","4","1","16432"
"2","565","4","2","16433"
"2","565","4","3","16434"
"2","565","5","1","16435"
"2","565","5","2","16436"
"2","565","5","3","16437"
"2","565","6","1","16438"
"2","565","6","2","16439"
"2","565","6","3","16440"
"2","566","1","1","16445"
"2","566","1","2","16446"
"2","566","1","3","16447"
"2","566","1","4","16448"
"2","567","1","1","20979"
"2","567","1","2","20980"
"2","567","1","3","20981"
"2","567","1","4","20982"
"2","567","1","5","20983"
"2","567","2","1","20984"
"2","567","2","2","20984"
"2","567","2","3","20985"
"2","567","2","4","20986"
"2","567","2","5","20987"
"2","567","3","1","20988"
"2","567","3","2","20989"
"2","567","3","3","20990"
"2","567","3","4","20991"
"2","567","3","5","20992"
"2","568","1","1","20305"
"2","568","1","2","20306"
"2","568","2","1","20309"
"2","568","2","2","20310"
"2","568","3","1","20311"
"2","568","3","2","20312"
"2","569","1","1","20317"
"2","569","1","2","20318"
"2","569","1","3","20319"
"2","569","1","4","20320"
"2","570","1","1","16500"
"2","570","1","2","16501"
"2","570","1","3","16502"
"2","570","1","4","16503"
"2","570","1","5","16504"
"2","570","1","6","16505"
"2","570","1","7","16506"
"2","570","1","8","16507"
"2","570","2","1","16508"
"2","570","2","2","16509"
"2","570","2","3","16510"
"2","570","2","4","16511"
"2","570","2","5","16512"
"2","570","2","6","16513"
"2","570","2","7","16514"
"2","570","2","8","16515"
"2","571","1","1","20324"
"2","571","1","2","20324"
"2","571","1","3","20325"
"2","571","1","4","20324"
"2","572","1","1","20338"
"2","572","1","2","20339"
"2","572","2","1","20342"
"2","572","2","2","20343"
"2","572","3","1","20344"
"2","572","3","2","20345"
"2","572","4","1","20346"
"2","572","4","2","20347"
"2","572","5","1","20348"
"2","572","5","2","20349"
"2","573","1","1","26965"
"2","573","1","2","26966"
"2","573","2","1","26969"
"2","573","2","2","26970"
"2","573","3","1","26971"
"2","573","3","2","26972"
"2","574","1","1","26580"
"2","574","1","2","26581"
"2","574","1","3","26582"
"2","574","1","4","26583"
"2","574","2","1","26588"
"2","574","2","2","26589"
"2","574","2","3","26590"
"2","574","2","4","26591"
"2","574","3","1","26592"
"2","574","3","2","26593"
"2","574","3","3","26594"
"2","574","3","4","26595"
"2","575","1","1","26688"
"2","575","1","2","26689"
"2","575","1","3","26690"
"2","575","1","4","26691"
"2","575","2","1","26695"
"2","575","2","2","26696"
"2","575","2","3","26697"
"2","575","2","4","26698"
"2","575","3","1","26699"
"2","575","3","2","26700"
"2","575","3","3","26701"
"2","575","3","4","26702"
"2","575","4","1","26703"
"2","575","4","2","26704"
"2","575","4","3","26705"
"2","575","4","4","26706"
"2","576","1","1","28514"
"2","576","1","2","28515"
"2","576","1","3","28516"
"2","576","1","4","28517"
"2","576","2","1","28522"
"2","576","2","2","28523"
"2","576","2","3","28524"
"2","576","2","4","28525"
"2","577","1","1","16611"
"2","577","1","2","16612"
"2","577","1","3","16613"
"2","577","1","4","16614"
"2","578","1","1","25965"
"2","578","1","2","25966"
"2","578","1","3","25967"
"2","578","1","4","25968"
"2","578","1","5","25969"
"2","578","1","6","25970"
"2","578","1","7","25971"
"2","578","1","8","25972"
"2","578","1","9","25973"
"2","578","1","10","25974"
"2","578","1","11","25975"
"2","578","1","12","25976"
"2","578","1","13","25977"
"2","578","1","14","25971"
"2","578","1","15","25972"
"2","578","1","16","25973"
"2","578","1","17","25974"
"2","578","1","18","25975"
"2","578","1","19","25976"
"2","578","1","20","25977"
"2","579","1","1","25986"
"2","579","1","2","25987"
"2","579","2","1","25990"
"2","579","2","2","25991"
"2","579","3","1","25992"
"2","579","3","2","25993"
"2","580","1","1","16675"
"2","580","1","2","16676"
"2","580","1","3","16677"
"2","580","1","4","16678"
"2","580","1","5","16679"
"2","580","2","1","16684"
"2","580","2","2","16685"
"2","580","2","3","16686"
"2","580","2","4","16687"
"2","580","2","5","16688"
"2","580","3","1","16689"
"2","580","3","2","16690"
"2","580","3","3","16691"
"2","580","3","4","16692"
"2","580","3","5","16693"
"2","580","4","1","16694"
"2","580","4","2","16695"
"2","580","4","3","16696"
"2","580","4","4","16697"
"2","580","4","5","16698"
"2","581","1","1","26008"
"2","581","1","2","26009"
"2","581","1","3","26010"
"2","581","1","4","26011"
"2","581","2","1","26015"
"2","581","2","2","26009"
"2","581","2","3","26016"
"2","581","2","4","26011"
"2","581","3","1","26017"
"2","581","3","2","26009"
"2","581","3","3","26018"
"2","581","3","4","26011"
"2","581","4","1","26019"
"2","581","4","2","26009"
"2","581","4","3","26020"
"2","581","4","4","26011"
"2","582","1","1","26985"
"2","582","1","2","26986"
"2","582","1","3","26987"
"2","582","1","4","26988"
"2","582","2","1","26989"
"2","582","2","2","26990"
"2","582","2","3","26991"
"2","582","2","4","26992"
"2","582","3","1","26993"
"2","582","3","2","26994"
"2","582","3","3","26995"
"2","582","3","4","26996"
"2","582","4","1","26997"
"2","582","4","2","26998"
"2","582","4","3","26999"
"2","582","4","4","27000"
"2","582","5","1","27001"
"2","582","5","2","27002"
"2","582","5","3","27003"
"2","582","5","4","27004"
"2","583","1","1","16752"
"2","583","1","2","16753"
"2","583","1","3","16754"
"2","583","1","4","16753"
"2","584","1","1","26040"
"2","584","1","2","26041"
"2","584","1","3","26042"
"2","584","1","4","26043"
"2","584","2","1","26047"
"2","584","2","2","26048"
"2","584","2","3","26049"
"2","584","2","4","26050"
"2","584","3","1","26051"
"2","584","3","2","26052"
"2","584","3","3","26053"
"2","584","3","4","26054"
"2","584","4","1","26055"
"2","584","4","2","26056"
"2","584","4","3","26057"
"2","584","4","4","26058"
"2","585","1","1","26076"
"2","585","1","2","26077"
"2","585","1","3","26078"
"2","585","1","4","26079"
"2","585","2","1","26081"
"2","585","2","2","26082"
"2","585","2","3","26083"
"2","585","2","4","26084"
"2","585","3","1","26085"
"2","585","3","2","26086"
"2","585","3","3","26087"
"2","585","3","4","26088"
"2","585","4","1","26089"
"2","585","4","2","26090"
"2","585","4","3","26091"
"2","585","4","4","26092"
"2","586","1","1","26112"
"2","586","1","2","26113"
"2","586","1","3","26114"
"2","586","1","4","26115"
"2","586","2","1","26119"
"2","586","2","2","26120"
"2","586","2","3","26121"
"2","586","2","4","26122"
"2","586","3","1","26123"
"2","586","3","2","26124"
"2","586","3","3","26125"
"2","586","3","4","26126"
"2","586","4","1","26127"
"2","586","4","2","26128"
"2","586","4","3","26129"
"2","586","4","4","26130"
"2","587","1","1","27015"
"2","587","1","2","27016"
"2","587","2","1","27019"
"2","587","2","2","27020"
"2","587","3","1","27021"
"2","587","3","2","27022"
"2","587","4","1","27023"
"2","587","4","2","27024"
"2","588","1","1","26791"
"2","588","1","2","26792"
"2","588","1","3","26793"
"2","588","1","4","26794"
"2","588","2","1","26795"
"2","588","2","2","26796"
"2","588","2","3","26797"
"2","588","2","4","26794"
"2","588","3","1","26798"
"2","588","3","2","26799"
"2","588","3","3","26800"
"2","588","3","4","26794"
"2","588","4","1","26801"
"2","588","4","2","26802"
"2","588","4","3","26803"
"2","588","4","4","26794"
"2","588","5","1","26804"
"2","588","5","2","26805"
"2","588","5","3","26806"
"2","588","5","4","26794"
"2","589","1","1","26145"
"2","589","1","2","26146"
"2","589","2","1","26149"
"2","589","2","2","26150"
"2","589","3","1","26151"
"2","589","3","2","26152"
"2","589","4","1","26153"
"2","589","4","2","26154"
"2","589","5","1","26155"
"2","589","5","2","26156"
"2","589","6","1","26157"
"2","589","6","2","26158"
"2","590","1","1","16852"
"2","590","1","2","16853"
"2","590","2","1","16856"
"2","590","2","2","16857"
"2","590","3","1","16858"
"2","590","3","2","16859"
"2","590","4","1","16860"
"2","590","4","2","16861"
"2","590","5","1","16862"
"2","590","5","2","16863"
"2","590","6","1","16864"
"2","590","6","2","16865"
"2","591","1","1","26163"
"2","591","1","2","26164"
"2","591","1","3","26165"
"2","591","1","4","26166"
"2","592","1","1","26176"
"2","592","1","2","26177"
"2","592","1","3","26178"
"2","592","2","1","26176"
"2","592","2","2","26181"
"2","592","2","3","26182"
"2","592","3","1","26176"
"2","592","3","2","26183"
"2","592","3","3","26184"
"2","593","1","1","16902"
"2","593","1","2","16903"
"2","593","1","3","16904"
"2","593","1","4","16905"
"2","593","2","1","16910"
"2","593","2","2","16911"
"2","593","2","3","16912"
"2","593","2","4","16913"
"2","593","3","1","16914"
"2","593","3","2","16915"
"2","593","3","3","16916"
"2","593","3","4","16917"
"2","594","1","1","26202"
"2","594","1","2","26203"
"2","594","1","3","26204"
"2","594","1","4","26205"
"2","594","1","5","26206"
"2","594","2","1","26209"
"2","594","2","2","26210"
"2","594","2","3","26211"
"2","594","2","4","26212"
"2","594","2","5","26213"
"2","594","3","1","26214"
"2","594","3","2","26215"
"2","594","3","3","26216"
"2","594","3","4","26217"
"2","594","3","5","26218"
"2","595","1","1","27053"
"2","595","1","2","27054"
"2","595","1","3","27055"
"2","595","1","4","27056"
"2","595","1","5","27057"
"2","595","1","6","27058"
"2","595","1","7","27059"
"2","595","1","8","27060"
"2","595","2","1","27065"
"2","595","2","2","27066"
"2","595","2","3","27067"
"2","595","2","4","27068"
"2","595","2","5","27069"
"2","595","2","6","27070"
"2","595","2","7","27071"
"2","595","2","8","27072"
"2","595","3","1","27073"
"2","595","3","2","27074"
"2","595","3","3","27075"
"2","595","3","4","27076"
"2","595","3","5","27077"
"2","595","3","6","27078"
"2","595","3","7","27079"
"2","595","3","8","27080"
"2","596","1","1","25301"
"2","596","1","2","25302"
"2","596","2","1","25305"
"2","596","2","2","25306"
"2","596","3","1","25307"
"2","596","3","2","25308"
"2","596","4","1","25309"
"2","596","4","2","25310"
"2","597","1","1","26237"
"2","597","1","2","26238"
"2","597","1","3","26239"
"2","597","1","4","26240"
"2","597","2","1","26243"
"2","597","2","2","26244"
"2","597","2","3","26245"
"2","597","2","4","26246"
"2","597","3","1","26247"
"2","597","3","2","26248"
"2","597","3","3","26249"
"2","597","3","4","26250"
"2","597","4","1","26251"
"2","597","4","2","26252"
"2","597","4","3","26253"
"2","597","4","4","26254"
"2","598","1","1","26266"
"2","598","1","2","26267"
"2","598","2","1","26271"
"2","598","2","2","26272"
"2","598","3","1","26273"
"2","598","3","2","26274"
"2","598","4","1","26275"
"2","598","4","2","26276"
"2","599","1","1","26293"
"2","599","1","2","26294"
"2","599","1","3","26295"
"2","599","1","4","26296"
"2","599","2","1","26297"
"2","599","2","2","26298"
"2","599","2","3","26299"
"2","599","2","4","26300"
"2","599","3","1","26301"
"2","599","3","2","26302"
"2","599","3","3","26303"
"2","599","3","4","26304"
"2","599","4","1","26305"
"2","599","4","2","26306"
"2","599","4","3","26307"
"2","599","4","4","26308"
"2","600","1","1","27081"
"2","600","1","2","27082"
"2","600","1","3","27083"
"2","600","2","1","27084"
"2","600","2","2","27085"
"2","600","2","3","27086"
"2","600","3","1","27087"
"2","600","3","2","27088"
"2","600","3","3","27089"
"2","600","4","1","27090"
"2","600","4","2","27091"
"2","600","4","3","27092"
"2","600","5","1","27093"
"2","600","5","2","27094"
"2","600","5","3","27095"
"2","601","1","1","26953"
"2","601","1","2","26954"
"2","601","1","3","26955"
"2","601","1","4","26956"
"2","601","2","1","26957"
"2","601","2","2","26958"
"2","601","2","3","26959"
"2","601","2","4","26960"
"2","601","3","1","26961"
"2","601","3","2","26962"
"2","601","3","3","26963"
"2","601","3","4","26964"
"2","602","1","1","26325"
"2","602","1","2","26326"
"2","602","1","3","26327"
"2","602","1","4","26328"
"2","602","2","1","26333"
"2","602","2","2","26334"
"2","602","2","3","26335"
"2","602","2","4","26336"
"2","602","3","1","26337"
"2","602","3","2","26338"
"2","602","3","3","26339"
"2","602","3","4","26340"
"2","603","1","1","27110"
"2","603","1","2","27111"
"2","603","1","3","27112"
"2","603","1","4","27113"
"2","603","2","1","27115"
"2","603","2","2","27116"
"2","603","2","3","27117"
"2","603","2","4","27118"
"2","603","3","1","27119"
"2","603","3","2","27120"
"2","603","3","3","27121"
"2","603","3","4","27122"
"2","604","1","1","17067"
"2","604","1","2","17068"
"2","604","2","1","17071"
"2","604","2","2","17072"
"2","604","3","1","17073"
"2","604","3","2","17074"
"2","604","4","1","17075"
"2","604","4","2","17076"
"2","604","5","1","17077"
"2","604","5","2","17078"
"2","604","6","1","17079"
"2","604","6","2","17080"
"2","605","1","1","27133"
"2","605","1","2","27134"
"2","605","2","1","27137"
"2","605","2","2","27138"
"2","605","3","1","27139"
"2","605","3","2","27140"
"2","605","4","1","27141"
"2","605","4","2","27142"
"2","606","1","1","26353"
"2","606","1","2","26354"
"2","606","1","3","26355"
"2","606","1","4","26356"
"2","606","2","1","26357"
"2","606","2","2","26358"
"2","606","2","3","26359"
"2","606","2","4","26360"
"2","606","3","1","26361"
"2","606","3","2","26362"
"2","606","3","3","26363"
"2","606","3","4","26364"
"2","607","1","1","26377"
